Target,Ligand,E_crest_xtb_Eh,E_020_xtb_Eh,Delta_xtb_kcal,E_crest_pm6_kcal,E_020_pm6_kcal,Delta_pm6_kcal,S_conf_crest,Minus_TS_kcal,GFN2_S_conf,Minus_TS_gfn2_kcal,Delta_gfn2_xtb_kcal,GFN2_crest_xtb_energy,Charge,No_solvent_gfn2_ts,High_temp_ts,001_protonated_sconf,001_protonated_ts,001_protonated_no_solvent,Delta_gfn2_xtb_protonated,Delta_pm6_on_gfn2,Partially_opt_energy,TS_nrb
008-Trypsin,3LJO,-8.18024036447,-8.17091169981,-5.853821032131896,103.10680201551676,101.3456589647867,1.7611430507300696,8.902143,2.6541739354500002,5.2414524,3.9068475826499998,-2.0047586039926513,-52713.925991248936,2,,,,,,,-3.722118964786688,3.6984050549939553,9
008-Trypsin,5MNG,-2.286057667189,-2.285963371358,-0.05917148261495235,122.95084150794918,122.93357783931836,0.017263668630818074,1.375159,0.41000365585,0.55097,0.41067926374999997,0.004625991329017839,-15746.605904293303,1,,,,,,,0.14090616068163797,2.6437184865556844,1
008-Trypsin,5MO2,-2.49560503283,-2.495556417495,-0.03050656025044647,99.45883853332842,96.37851339028008,3.0803251430483414,9.858554,2.9393278750999996,1.1697704,0.8719176118999998,-0.004716397803782794,-17871.49838130892,1,,,,,,,-0.2443663902800779,3.3770771332188616,1
008-Trypsin,6SY3,-9.393278439115,-9.384973499811,-5.2114241577141565,161.8113987790415,159.51235127758991,2.2990475014515823,6.176739,1.84159473285,2.7156124,2.0241495926499997,-0.011719703837534482,-56597.36375472765,2,,,,,,,-0.0760552775899157,1.3564707567673508,9
008-Trypsin,6T0M,-7.946061981815,-7.940248778709,-3.6478372678431477,123.61265745110691,122.47521777677044,1.137439674336477,5.743738,1.7124954846999996,3.9348044000000004,2.93290482965,0.008305716650893346,-51598.27188932655,2,,,,,,,-1.290369776770433,2.7373161312162324,8
008-Trypsin,6T0P,-7.565901947242,-7.561264519465,-2.9100276669171046,129.88204492698972,128.54956296984824,1.332481957141482,4.036746,1.2035558199,3.9829932,2.9688235564499994,-0.41497879317147623,-49430.60206661298,2,,,,,,,-2.3474179698482374,2.8268931867174274,8
008-Trypsin,6T5W,-7.559771705249,-7.548605128006,-7.007127719177873,129.9002528105968,132.555827687594,-2.6555748769971785,6.078339,1.8122567728499999,4.5400368,3.3840299297999996,-0.8981495560335301,-49429.173011555205,2,,,,,,,-3.0337146875939993,0.7868210592894513,8
009-CDK2,3QQK,-6.10617841242,-6.102477285793,-2.3224902685821123,23.045443745913595,23.913388000692184,-0.8679442547785889,6.673471,1.9896953786499998,2.6976252,2.01074238345,0.011053549698336326,-31715.357276971627,0,,,,,,,-0.5665740006921851,-0.5399348184379598,5
009-CDK2,3QTQ,-5.95409160748,-5.95162957321,-1.5449486627332363,30.101776065842902,30.325594780607,-0.22381871476409643,4.574117,1.3637729835499999,2.912588,2.1709702804999997,-0.14110803919280782,-31887.33813185992,0,,,,,,,0.13059721939300317,0.032413153524977645,5
009-CDK2,3QTR,-7.106703019012,-7.106628064953,-0.04703434660926701,33.90569196733572,33.81494153877068,0.09075042856503757,4.754195,1.41746323925,1.100708,0.8204402255,0.0006369097138076043,-35762.88308581134,0,,,,,,,2.6865254612293157,1.564308313160197,4
009-CDK2,3QTS,-7.69935089837,-7.699128200898,-0.13974466795675317,-5.610172865786044,-5.056626785668649,-0.5535460801173953,7.63601,2.2766763814999997,2.4941120000000003,1.859048732,-0.4762722633600575,-40303.42037935217,0,,,,,,,2.096632785668649,2.4487582633681635,5
009-CDK2,3QTU,-8.808185157008,-8.804887564156,-2.069269192965834,-141.2842404794723,-142.89735647381627,1.6131159943439854,6.912367,2.06092222105,3.5982192,2.6820226361999997,-0.4434291219004104,-54364.015191729224,0,,,,,,,0.39904647381627,4.445499264152602,6
009-CDK2,3QTW,-6.95516837221,-6.955180351907,0.007517367684604203,47.749272951610145,40.81871417465014,6.930558776960005,2.624771,0.7825754736499999,1.4223660000000002,1.06019605725,-0.0010122033898123917,-35934.71945487111,0,,,,,,,2.634257825349863,1.5005450293827707,4
009-CDK2,3QTX,-8.418740907421,-8.412465425001,-3.9379216978914875,-61.961701093886546,-62.20851808069608,0.24681698680953446,6.01714,1.794010291,3.0709304,2.2889947469,-0.2760119709502181,-51631.295244108784,0,,,,,,,-2.460026919303914,0.19508150649722467,6
009-CDK2,3QTZ,-7.927101835678,-7.92711136667,0.005980783258973816,-102.10065902912324,-101.35559359631429,-0.7450654328089428,6.815963,2.03217936845,2.7682276000000003,2.06336764735,-0.3238001610620401,-47719.170257789265,0,,,,,,,-1.3970674036857105,1.4424353746638303,5
009-CDK2,3QU0,-7.801499219046,-7.798948022486,-1.600898802168916,-47.67767397815238,-47.551705711077204,-0.12596826707517295,4.852902,1.4468927313,2.5472956,1.89869045785,-0.32017932682764777,-45235.47360569472,0,,,,,,,-0.5640792889227981,1.9690262676086405,5
009-CDK2,3QXP,-8.413054981677,-8.413122075367,0.04210189431780432,-61.21879891508519,-61.8589980328715,0.6401991177863096,5.958618,1.7765619567,2.4280192,1.8097848112,-0.4085655853138558,-51631.98174556183,0,,,,,,,-0.5620629671285045,4.105443978126871,6
009-CDK2,3R8U,-7.496887825948,-7.496894827952,0.004393820527862288,41.602477771138446,37.01222853009028,4.590249241048163,5.839947,1.74118019805,3.1462336000000004,2.3451238696,-0.2494488153049212,-37737.12995489321,0,,,,,,,0.9037314699097152,0.8189219771248872,5
009-CDK2,3R8V,-6.57482846918,-6.574835777347,0.004585940566287055,13.116619991028408,12.242300964111136,0.8743190269172718,2.029698,0.6051544586999998,3.394054,2.5298430002499996,-0.44186264859218694,-38283.169080599284,0,,,,,,,1.5140380358888645,2.3221091702978196,6
009-CDK2,3R8Z,-5.956054640221,-5.956062876787,0.005168519294036525,30.936661578830165,31.607712810374174,-0.6710512315440091,4.90565,1.4626195474999997,2.7162864,2.0246519754,-0.13365865143478836,-31886.992417042664,0,,,,,,,0.026406189625824084,-0.10290249733184353,5
009-CDK2,3R9D,-8.323559448938,-8.323465285833,-0.05908819585460218,-110.0130085040847,-111.37226725108344,1.3592587469987478,8.181339,2.4392662228499997,2.7109444000000003,2.02067018215,-0.45235293743088784,-49892.09700083513,0,,,,,,,-0.8486417489165632,1.7766976439303903,6
009-CDK2,3R9N,-7.846155772346,-7.844959967304,-0.7503784261005229,-18.513828797547365,-20.58791380346726,2.074085005919894,4.923638,1.4679826697,2.2208132,1.65533863895,-0.21543671241418538,-44276.295618423836,0,,,,,,,0.7998338034672585,2.137947859923557,5
009-CDK2,3RAH,-8.756636993848,-8.756614337626,-0.014216983210325955,4.2961313826661645,3.9524354965239494,0.343695886142215,6.666649,1.9876613993499999,2.2068116,1.64490219635,-0.0711533641092191,-43730.223857999,0,,,,,,,0.3709425034760505,2.3476325175985586,4
009-CDK2,3RAK,-7.961342309254,-7.961332084809,-0.006415931257495229,-54.49339334660856,-53.83733106777124,-0.6560622788373252,6.078273,1.81223709495,2.1062172,1.56992164545,-0.29321823697975274,-45063.82314319238,0,,,,,,,-1.4799649322287607,1.5585136318617216,5
009-CDK2,3RAL,-8.549324754795,-8.549151488794,-0.10872597502212543,-92.76126696410346,-92.6646904367419,-0.09657652736154887,9.613942,2.8663968072999997,3.5508960000000003,2.6467491059999997,-0.7086612657151555,-49604.35832415576,0,,,,,,,-1.8202525632580944,3.400609335135357,6
009-CDK2,3RJC,-7.084276810074,-7.084166454276,-0.06924925644732499,-7.356229301551412,-14.533585162367388,7.177355860815975,4.504115,1.3429018872499998,1.6407280000000002,1.222957633,-0.26190868044299304,-38418.06749088815,0,,,,,,,0.45281516236738817,1.2014362213064338,4
009-CDK2,3RK5,-8.725712615667,-8.723667984592,-1.2830244012421559,-149.06703615414747,-155.14271135170503,6.075675197557558,2.821762,0.8413083402999999,1.6391072000000002,1.2217495292,-0.023158955085147908,-42276.730087932374,-1,,,,,,,0.6180813517050296,0.9994246637964181,5
009-CDK2,3RK7,-7.788236334108,-7.788197942313,-0.02409119688864323,-9.503625178552037,-9.539633393365614,0.03600821481357741,2.924039,0.8718022278499999,2.2378968,1.6680723272999998,-0.024659182266661517,-41999.29584254333,0,,,,,,,0.12765739336561488,1.6219099883567942,5
009-CDK2,3RK9,-6.083130452918,-6.080614964732,-1.5784914761086064,9.936283283493946,4.809150219396281,5.127133064097665,6.529988,1.9469159222,1.8868044000000002,1.4063768296499999,-0.0019478895909953095,-32555.30707618836,0,,,,,,,0.6521687806037182,1.3066586754091762,4
009-CDK2,3RKB,-7.219527839519,-7.217222103097,-1.4468703564331074,2.03419699241599,-3.4143050236780894,5.448502016094079,5.747045,1.7134814667499998,1.8551312,1.3827684181999997,-0.02702229958327572,-37880.521256785076,0,,,,,,,0.6226470236780894,0.7906282439832397,4
009-CDK2,3RMF,-9.356035200031,-9.35605404774,0.011827107027272873,-40.12347220457682,-40.915883148918155,0.7924109443413343,7.189198,2.1434593836999998,2.7660188000000003,2.06172126305,-0.2691812066668979,-51085.5747117432,0,,,,,,,-0.046386851081841485,4.662456911344897,5
009-CDK2,3RNI,-7.967238335158,-7.961059164369,-3.877485282634733,-53.087384280995714,-53.242467694984875,0.1550834139891606,2.123929,0.6332494313499999,3.00464,2.2395835399999995,-0.5811913690644751,-45063.50342729224,0,,,,,,,2.327334694984877,1.828484158423997,5
009-CDK2,3RPV,-8.329477284351,-8.328899163336,-0.3627761400014883,-58.26155102060007,-57.79841533453749,-0.4631356860625857,6.569488,1.9586928471999998,3.0089988000000005,2.24283248055,-0.3066924534690596,-47224.423026752855,0,,,,,,,-1.413002665462514,1.850639543525709,5
009-CDK2,3RPY,-6.133171006496,-6.133233686179,0.03933206519985589,-86.66490524243606,-87.77920410025683,1.1142988578207706,4.966156,1.4806594113999998,2.0019216,1.4921823126,-0.4416828572244954,-37892.87495466222,0,,,,,,,-1.0806178997431601,1.5340168145777113,4
009-CDK2,3S00,-5.300457332534,-5.29553648577,-3.087875632031195,27.68191992220016,26.328644100590054,1.3532758216101044,3.81453,1.1373021195,2.1294720000000003,1.587255192,-0.2582012022778881,-32962.427612522704,0,,,,,,,1.6763308994099475,1.176609478930697,5
009-CDK2,3S0O,-5.959401839506,-5.959357182925,-0.028022406486834843,36.26621999498401,31.018705716281694,5.247514278702319,4.784651,1.42654369565,1.8857608,1.4055989562999998,-0.1948785876079799,-31890.02760440548,0,,,,,,,4.609305283718307,3.1636882716647676,5
009-CDK2,3S1H,-8.548692674236,-8.548690964976,-0.0010725760329109465,-89.35605061063106,-94.80650324670525,5.450452636074189,6.641021,1.98002041115,2.9156484000000003,2.1732514261499998,-0.28911139514654094,-49604.4246734534,0,,,,,,,-0.4397457532947584,2.2557758417568152,6
009-CDK2,3SQQ,-8.417099729776,-8.41711467456,0.009377986463399803,-59.59758538606392,-60.77634336596765,1.1787579799037289,5.585418,1.6652923766999999,2.8373928,2.1149216582999997,-0.2925603195224752,-47053.2934077151,0,,,,,,,-0.4984416340323534,4.387469594020409,5
010-MMP12,3EHX,-8.291552318628,-8.282728316023,-5.537141050660627,-151.77447564601576,-152.38205242011338,0.6075767740976232,14.109321,4.20669405615,,,-8.720193743172992,-45010.57243154122,0,,,,,,,-1.1977995798866061,8.328511116745716,7
010-MMP12,3EHY,-5.339420121987,-5.338730316966,-0.43285885892242465,-206.25452495746282,-208.39516405395818,2.140639096495363,11.972256,3.5695281263999994,3.1173520000000003,2.323596247,-4.525268605203003,-34247.744247497896,0,,,,,,,0.7180380539581961,4.248542221442364,5
010-MMP12,3F15,-6.831139963319,-6.815195650691,-10.005199672883723,-274.56370554387826,-269.8049067511352,-4.75879879274305,10.743123,3.20306212245,,,-2.986760451368558,-45448.57464281491,0,,,,,,,1.6398677511352275,3.373582868860126,9
010-MMP12,3F16,-5.794918111515,-5.788061654082,-4.302488747324332,-218.71331894878693,-215.07231792414123,-3.6410010246457034,9.616561,2.86717766215,4.2552332,3.17174444645,-2.6540606238390763,-38919.890259264896,0,,,,,,,-2.9268210758587827,2.617368868927457,7
010-MMP12,3F17,-6.808261407421,-6.808463768564,0.12698343848263824,-104.85927192855556,-103.48608350487764,-1.3731884236779166,11.013171,3.2835769336499996,3.2879232000000003,2.4507357551999998,-0.32071033435738205,-39182.97449091672,0,,,,,,,-0.6583574951223596,2.566821594708941,6
010-MMP12,3F18,-5.612325149375,-5.605902342692,-4.030368998842713,-223.41750345695834,-221.34984033396307,-2.0676631229952704,11.006928,3.2817155832,4.1211648,3.0718132127999995,-2.2426955972606852,-39019.860140914614,0,,,,,,,-2.394919666036941,3.3643463934688214,7
010-MMP12,3F19,-4.574826244328,-4.570440991226,-2.7517857887834043,-174.24452239705388,-171.99501605728028,-2.2495063397736033,10.766822,3.2101279792999993,2.6826104,1.9995507269,0.003777835730677083,-32492.433904502857,0,,,,,,,-0.3684659427197232,0.15601492739727973,5
010-MMP12,3F1A,-4.616218753601,-4.614578919168,-1.029010865217382,-124.74797723184845,-124.11532553138282,-0.6326517004656296,11.240206,3.3512674189,2.8097496,2.0943171080999994,-2.7853274073796443,-29839.8069909065,0,,,,,,,0.07984053138282832,1.455726406055902,5
010-MMP12,3LK8,-5.201363375632,-5.201268866045,-0.059305616428763565,-168.08055731442914,-166.6168961125382,-1.4636612018909432,11.801918,3.5187418517,3.5123860000000002,2.61804471475,-0.12153953937316188,-34380.37150617931,0,,,,,,,-0.963049887461807,0.6670133453987432,6
010-MMP12,3N2U,-9.464450153647,-9.441007880463,-14.710237403419246,-453.6825471237416,-456.3825734050435,2.7000262813019162,7.485823,2.2318981274499996,,,-5.319541556938305,-64956.30488806606,0,,,,,,,13.761901405043488,12.51780356446983,11
010-MMP12,3N2V,-7.838021570947,-7.83367436987,-2.727907800627497,-154.3446723637747,-153.68230477185057,-0.6623675919241236,11.748191,3.5027231466499997,,,-0.786442463964869,-45710.152359857384,0,,,,,,,-0.3466802281494381,4.411814102323092,8
010-MMP12,3NX7,-6.234766592425,-6.225708906533,-5.683779416403279,-218.38576652188647,-219.1411378830918,0.7553713612053343,12.57028,3.747828982,5.113706400000001,3.8116289079,-0.24746376274071807,-40907.69493496843,0,,,,,,,1.8566808830917978,2.064967629474239,8
010-MMP12,3RTS,-5.536792724603,-5.535286888419,-0.9449257579857383,-133.86259286320447,-135.4684353962824,1.6058425330779187,10.26535,3.0606141024999998,4.0894412,3.0481672344499997,-4.780903466981022,-33814.75991828432,0,,,,,,,0.056015396282390384,2.998675254334586,7
010-MMP12,3RTT,-6.689231247127,-6.685831138917,-2.1335985027489786,-140.11871657490735,-138.85569840837903,-1.263018166528326,10.998471,3.27919412865,3.0897836000000005,2.3030474508500003,-3.6375065583100348,-39144.5962686986,0,,,,,,,2.6503214083790283,3.535019446166956,6
010-MMP12,4GUY,-6.12420963613,-6.118649464734,-3.4890575925323284,-173.20719805443142,-175.0104913001794,1.8032932457479944,12.613348,3.7606697062,4.8925716,3.6468005563499997,-4.145927772525928,-38355.53792030227,0,,,,,,,-1.0987936998205896,2.35117791517348,8
010-MMP12,5LAB,-7.000611025704,-6.997837796961,-1.740225995291194,-174.01442830426905,-171.18914973467287,-2.825278569596179,12.993622,3.8740483993,4.8069432,3.5829752876999996,-2.109417807390444,-42330.77043711372,0,,,,,,,-3.952595265327119,1.6289704362269504,8
010-MMP12,6RD0,-7.96944724284,-7.962436852787,-4.399082851767889,-92.54502799426346,-86.84823413424762,-5.696793860015845,10.33621,3.0817410114999997,2.6823256000000004,1.9993384440999997,-2.9197916071846306,-41490.07003617557,0,,,,,,,-5.76915086575238,2.5602797640199384,6
010-MMP12,6RLY,-9.143317751066,-9.134307581051,-5.653962775942243,-85.49126710255581,-81.1099572879407,-4.381309814615108,9.296831,2.77185016265,,,-5.466318466624651,-45975.56647280719,0,,,,,,,-4.0611907120593,5.212085184292235,7
